       Energy  Energy_sqrd   QuantVar  BlockingVar   MCcycles  TimeStep    Eta  AcceptanceRation
147  2.769963     9.388329   1.715636     0.002289    16384.0       0.1  0.010          0.993011
148  2.756456     9.285297   1.687246     0.002231    16384.0       0.1  0.010          0.993042
149  2.744299     9.191186   1.660007     0.002174    16384.0       0.1  0.010          0.993042
150  6.772421    56.021430  10.155739     0.019768    16384.0       0.1  0.050          0.992950
151  5.857078    42.662195   8.356832     0.016354    16384.0       0.1  0.050          0.992889
152  5.038562    32.075727   6.688621     0.013019    16384.0       0.1  0.050          0.992737
153  4.350452    24.156942   5.230508     0.009952    16384.0       0.1  0.050          0.992889
154  3.805986    18.520467   4.034937     0.007350    16384.0       0.1  0.050          0.992889
155  3.403525    14.719332   3.135351     0.005354    16384.0       0.1  0.050          0.993103
156  3.119081    12.224102   2.495438     0.003949    16384.0       0.1  0.050          0.993103
157  2.920395    10.579219   2.050514     0.002993    16384.0       0.1  0.050          0.993042
158  2.784198     9.498991   1.747231     0.002349    16384.0       0.1  0.050          0.992981
159  2.694096     8.803464   1.545312     0.001651    16384.0       0.1  0.050          0.993011
160  2.637536     8.370205   1.413610     0.001425    16384.0       0.1  0.050          0.993011
161  2.606005     8.127072   1.335811     0.001287    16384.0       0.1  0.050          0.992981
162  2.591586     8.009378   1.293058     0.001209    16384.0       0.1  0.050          0.992981
163  2.589937     7.984197   1.276424     0.001171    16384.0       0.1  0.050          0.993073
164  2.597137     8.024966   1.279845     0.001168    16384.0       0.1  0.050          0.993042
165  2.609905     8.107272   1.295667     0.001186    16384.0       0.1  0.050          0.993042
166  2.626833     8.222512   1.322259     0.001221    16384.0       0.1  0.050          0.993103
167  2.644643     8.344655   1.350519     0.001262    16384.0       0.1  0.050          0.993103
168  2.662510     8.469379   1.380421     0.001307    16384.0       0.1  0.050          0.993073
169  2.679450     8.589085   1.409635     0.001353    16384.0       0.1  0.050          0.993073
170  2.694285     8.695192   1.436020     0.001397    16384.0       0.1  0.050          0.993073
171  2.706168     8.781171   1.457827     0.001435    16384.0       0.1  0.050          0.993073
172  2.714827     8.845365   1.475080     0.001471    16384.0       0.1  0.050          0.993103
173  2.719097     8.877460   1.483974     0.001491    16384.0       0.1  0.050          0.993103
174  2.718889     8.879888   1.487528     0.001507    16384.0       0.1  0.050          0.993042
175  2.714902     8.852296   1.481601     0.001506    16384.0       0.1  0.050          0.993042
176  2.707121     8.797348   1.468843     0.001496    16384.0       0.1  0.050          0.993073
177  2.696098     8.718301   1.449358     0.001477    16384.0       0.1  0.050          0.993011
178  2.682137     8.618693   1.424832     0.001446    16384.0       0.1  0.050          0.992950
179  2.666732     8.509353   1.397892     0.001415    16384.0       0.1  0.050          0.992920
180  2.650056     8.391754   1.368955     0.001381    16384.0       0.1  0.050          0.992920
181  2.633387     8.274217   1.339489     0.001346    16384.0       0.1  0.050          0.992981
182  2.616643     8.157278   1.310459     0.001311    16384.0       0.1  0.050          0.992981
183  2.600905     8.047512   1.282805     0.001277    16384.0       0.1  0.050          0.993042
184  2.585924     7.944316   1.257315     0.001248    16384.0       0.1  0.050          0.993042
185  2.572299     7.851181   1.234457     0.001222    16384.0       0.1  0.050          0.993042
186  2.560333     7.770221   1.214914     0.001200    16384.0       0.1  0.050          0.993073
187  2.549522     7.697304   1.197242     0.001180    16384.0       0.1  0.050          0.993011
188  2.540457     7.637212   1.183290     0.001167    16384.0       0.1  0.050          0.992920
189  2.533092     7.588601   1.172046     0.001156    16384.0       0.1  0.050          0.992889
190  2.527113     7.550143   1.163843     0.001149    16384.0       0.1  0.050          0.992828
191  2.522451     7.520252   1.157494     0.001145    16384.0       0.1  0.050          0.992828
